fold_on_predict,fold_on_train,img_id
4,-1,Atlanta_nadir39_catid_1030010003832800_733151_3726489
4,-1,Atlanta_nadir34_catid_1030010003697400_733151_3726489
4,-1,Atlanta_nadir25_catid_103001000307D800_733151_3726489
3,-1,Atlanta_nadir44_catid_1030010003CCD700_741701_3737289
3,-1,Atlanta_nadir7_catid_1030010003D22F00_741701_3737289
3,-1,Atlanta_nadir10_catid_1030010003993E00_741701_3737289
3,-1,Atlanta_nadir10_catid_1030010003CAF100_741701_3737289
3,-1,Atlanta_nadir27_catid_1030010003472200_741701_3737289
3,-1,Atlanta_nadir21_catid_1030010003127500_741701_3737289
3,-1,Atlanta_nadir47_catid_10300100033C5200_741701_3737289
3,-1,Atlanta_nadir32_catid_103001000392F600_741701_3737289
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_741701_3737289
3,-1,Atlanta_nadir16_catid_1030010002649200_741701_3737289
3,-1,Atlanta_nadir14_catid_10300100039AB000_741701_3737289
3,-1,Atlanta_nadir19_catid_1030010003C92000_741701_3737289
3,-1,Atlanta_nadir42_catid_10300100035D1B00_741701_3737289
3,-1,Atlanta_nadir46_catid_1030010003713C00_741701_3737289
3,-1,Atlanta_nadir49_catid_1030010003492700_741701_3737289
3,-1,Atlanta_nadir13_catid_1030010002B7D800_741701_3737289
3,-1,Atlanta_nadir50_catid_10300100039E6200_741701_3737289
3,-1,Atlanta_nadir30_catid_10300100036D5200_741701_3737289
3,-1,Atlanta_nadir53_catid_1030010003CD4300_741701_3737289
3,-1,Atlanta_nadir23_catid_103001000352C200_741701_3737289
3,-1,Atlanta_nadir36_catid_1030010003895500_741701_3737289
3,-1,Atlanta_nadir29_catid_1030010003315300_741701_3737289
3,-1,Atlanta_nadir53_catid_1030010003193D00_741701_3737289
3,-1,Atlanta_nadir8_catid_10300100023BC100_741701_3737289
3,-1,Atlanta_nadir39_catid_1030010003832800_741701_3737289
3,-1,Atlanta_nadir34_catid_1030010003697400_741701_3737289
3,-1,Atlanta_nadir25_catid_103001000307D800_741701_3737289
1,-1,Atlanta_nadir44_catid_1030010003CCD700_746201_3720189
1,-1,Atlanta_nadir7_catid_1030010003D22F00_746201_3720189
1,-1,Atlanta_nadir10_catid_1030010003993E00_746201_3720189
1,-1,Atlanta_nadir10_catid_1030010003CAF100_746201_3720189
1,-1,Atlanta_nadir27_catid_1030010003472200_746201_3720189
1,-1,Atlanta_nadir21_catid_1030010003127500_746201_3720189
1,-1,Atlanta_nadir47_catid_10300100033C5200_746201_3720189
1,-1,Atlanta_nadir32_catid_103001000392F600_746201_3720189
1,-1,Atlanta_nadir52_catid_1030010003BDDC00_746201_3720189
1,-1,Atlanta_nadir16_catid_1030010002649200_746201_3720189
1,-1,Atlanta_nadir14_catid_10300100039AB000_746201_3720189
1,-1,Atlanta_nadir19_catid_1030010003C92000_746201_3720189
1,-1,Atlanta_nadir42_catid_10300100035D1B00_746201_3720189
1,-1,Atlanta_nadir46_catid_1030010003713C00_746201_3720189
1,-1,Atlanta_nadir49_catid_1030010003492700_746201_3720189
1,-1,Atlanta_nadir13_catid_1030010002B7D800_746201_3720189
1,-1,Atlanta_nadir50_catid_10300100039E6200_746201_3720189
1,-1,Atlanta_nadir30_catid_10300100036D5200_746201_3720189
1,-1,Atlanta_nadir53_catid_1030010003CD4300_746201_3720189
1,-1,Atlanta_nadir23_catid_103001000352C200_746201_3720189
1,-1,Atlanta_nadir36_catid_1030010003895500_746201_3720189
1,-1,Atlanta_nadir29_catid_1030010003315300_746201_3720189
1,-1,Atlanta_nadir53_catid_1030010003193D00_746201_3720189
1,-1,Atlanta_nadir8_catid_10300100023BC100_746201_3720189
1,-1,Atlanta_nadir39_catid_1030010003832800_746201_3720189
1,-1,Atlanta_nadir34_catid_1030010003697400_746201_3720189
1,-1,Atlanta_nadir25_catid_103001000307D800_746201_3720189
2,-1,Atlanta_nadir44_catid_1030010003CCD700_734501_3721089
2,-1,Atlanta_nadir7_catid_1030010003D22F00_734501_3721089
2,-1,Atlanta_nadir10_catid_1030010003993E00_734501_3721089
2,-1,Atlanta_nadir10_catid_1030010003CAF100_734501_3721089
2,-1,Atlanta_nadir27_catid_1030010003472200_734501_3721089
2,-1,Atlanta_nadir21_catid_1030010003127500_734501_3721089
2,-1,Atlanta_nadir47_catid_10300100033C5200_734501_3721089
2,-1,Atlanta_nadir32_catid_103001000392F600_734501_3721089
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_734501_3721089
2,-1,Atlanta_nadir16_catid_1030010002649200_734501_3721089
2,-1,Atlanta_nadir14_catid_10300100039AB000_734501_3721089
2,-1,Atlanta_nadir19_catid_1030010003C92000_734501_3721089
2,-1,Atlanta_nadir42_catid_10300100035D1B00_734501_3721089
2,-1,Atlanta_nadir46_catid_1030010003713C00_734501_3721089
2,-1,Atlanta_nadir49_catid_1030010003492700_734501_3721089
2,-1,Atlanta_nadir13_catid_1030010002B7D800_734501_3721089
2,-1,Atlanta_nadir50_catid_10300100039E6200_734501_3721089
2,-1,Atlanta_nadir30_catid_10300100036D5200_734501_3721089
2,-1,Atlanta_nadir53_catid_1030010003CD4300_734501_3721089
2,-1,Atlanta_nadir23_catid_103001000352C200_734501_3721089
2,-1,Atlanta_nadir36_catid_1030010003895500_734501_3721089
2,-1,Atlanta_nadir29_catid_1030010003315300_734501_3721089
2,-1,Atlanta_nadir53_catid_1030010003193D00_734501_3721089
2,-1,Atlanta_nadir8_catid_10300100023BC100_734501_3721089
2,-1,Atlanta_nadir39_catid_1030010003832800_734501_3721089
2,-1,Atlanta_nadir34_catid_1030010003697400_734501_3721089
2,-1,Atlanta_nadir25_catid_103001000307D800_734501_3721089
0,-1,Atlanta_nadir44_catid_1030010003CCD700_736301_3741789
0,-1,Atlanta_nadir7_catid_1030010003D22F00_736301_3741789
0,-1,Atlanta_nadir10_catid_1030010003993E00_736301_3741789
0,-1,Atlanta_nadir10_catid_1030010003CAF100_736301_3741789
0,-1,Atlanta_nadir27_catid_1030010003472200_736301_3741789
0,-1,Atlanta_nadir21_catid_1030010003127500_736301_3741789
0,-1,Atlanta_nadir47_catid_10300100033C5200_736301_3741789
0,-1,Atlanta_nadir32_catid_103001000392F600_736301_3741789
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_736301_3741789
0,-1,Atlanta_nadir16_catid_1030010002649200_736301_3741789
0,-1,Atlanta_nadir14_catid_10300100039AB000_736301_3741789
0,-1,Atlanta_nadir19_catid_1030010003C92000_736301_3741789
0,-1,Atlanta_nadir42_catid_10300100035D1B00_736301_3741789
0,-1,Atlanta_nadir46_catid_1030010003713C00_736301_3741789
0,-1,Atlanta_nadir49_catid_1030010003492700_736301_3741789
0,-1,Atlanta_nadir13_catid_1030010002B7D800_736301_3741789
0,-1,Atlanta_nadir50_catid_10300100039E6200_736301_3741789
0,-1,Atlanta_nadir30_catid_10300100036D5200_736301_3741789
0,-1,Atlanta_nadir53_catid_1030010003CD4300_736301_3741789
0,-1,Atlanta_nadir23_catid_103001000352C200_736301_3741789
0,-1,Atlanta_nadir36_catid_1030010003895500_736301_3741789
0,-1,Atlanta_nadir29_catid_1030010003315300_736301_3741789
0,-1,Atlanta_nadir53_catid_1030010003193D00_736301_3741789
0,-1,Atlanta_nadir8_catid_10300100023BC100_736301_3741789
0,-1,Atlanta_nadir39_catid_1030010003832800_736301_3741789
0,-1,Atlanta_nadir34_catid_1030010003697400_736301_3741789
0,-1,Atlanta_nadir25_catid_103001000307D800_736301_3741789
1,-1,Atlanta_nadir44_catid_1030010003CCD700_735401_3725589
1,-1,Atlanta_nadir7_catid_1030010003D22F00_735401_3725589
1,-1,Atlanta_nadir10_catid_1030010003993E00_735401_3725589
1,-1,Atlanta_nadir10_catid_1030010003CAF100_735401_3725589
1,-1,Atlanta_nadir27_catid_1030010003472200_735401_3725589
1,-1,Atlanta_nadir21_catid_1030010003127500_735401_3725589
1,-1,Atlanta_nadir47_catid_10300100033C5200_735401_3725589
1,-1,Atlanta_nadir32_catid_103001000392F600_735401_3725589
1,-1,Atlanta_nadir52_catid_1030010003BDDC00_735401_3725589
1,-1,Atlanta_nadir16_catid_1030010002649200_735401_3725589
1,-1,Atlanta_nadir14_catid_10300100039AB000_735401_3725589
1,-1,Atlanta_nadir19_catid_1030010003C92000_735401_3725589
1,-1,Atlanta_nadir42_catid_10300100035D1B00_735401_3725589
1,-1,Atlanta_nadir46_catid_1030010003713C00_735401_3725589
1,-1,Atlanta_nadir49_catid_1030010003492700_735401_3725589
1,-1,Atlanta_nadir13_catid_1030010002B7D800_735401_3725589
1,-1,Atlanta_nadir50_catid_10300100039E6200_735401_3725589
1,-1,Atlanta_nadir30_catid_10300100036D5200_735401_3725589
1,-1,Atlanta_nadir53_catid_1030010003CD4300_735401_3725589
1,-1,Atlanta_nadir23_catid_103001000352C200_735401_3725589
1,-1,Atlanta_nadir36_catid_1030010003895500_735401_3725589
1,-1,Atlanta_nadir29_catid_1030010003315300_735401_3725589
1,-1,Atlanta_nadir53_catid_1030010003193D00_735401_3725589
1,-1,Atlanta_nadir8_catid_10300100023BC100_735401_3725589
1,-1,Atlanta_nadir39_catid_1030010003832800_735401_3725589
1,-1,Atlanta_nadir34_catid_1030010003697400_735401_3725589
1,-1,Atlanta_nadir25_catid_103001000307D800_735401_3725589
3,-1,Atlanta_nadir44_catid_1030010003CCD700_746201_3739989
3,-1,Atlanta_nadir7_catid_1030010003D22F00_746201_3739989
3,-1,Atlanta_nadir10_catid_1030010003993E00_746201_3739989
3,-1,Atlanta_nadir10_catid_1030010003CAF100_746201_3739989
3,-1,Atlanta_nadir27_catid_1030010003472200_746201_3739989
3,-1,Atlanta_nadir21_catid_1030010003127500_746201_3739989
3,-1,Atlanta_nadir47_catid_10300100033C5200_746201_3739989
3,-1,Atlanta_nadir32_catid_103001000392F600_746201_3739989
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_746201_3739989
3,-1,Atlanta_nadir16_catid_1030010002649200_746201_3739989
3,-1,Atlanta_nadir14_catid_10300100039AB000_746201_3739989
3,-1,Atlanta_nadir19_catid_1030010003C92000_746201_3739989
3,-1,Atlanta_nadir42_catid_10300100035D1B00_746201_3739989
3,-1,Atlanta_nadir46_catid_1030010003713C00_746201_3739989
3,-1,Atlanta_nadir49_catid_1030010003492700_746201_3739989
3,-1,Atlanta_nadir13_catid_1030010002B7D800_746201_3739989
3,-1,Atlanta_nadir50_catid_10300100039E6200_746201_3739989
3,-1,Atlanta_nadir30_catid_10300100036D5200_746201_3739989
3,-1,Atlanta_nadir53_catid_1030010003CD4300_746201_3739989
3,-1,Atlanta_nadir23_catid_103001000352C200_746201_3739989
3,-1,Atlanta_nadir36_catid_1030010003895500_746201_3739989
3,-1,Atlanta_nadir29_catid_1030010003315300_746201_3739989
3,-1,Atlanta_nadir53_catid_1030010003193D00_746201_3739989
3,-1,Atlanta_nadir8_catid_10300100023BC100_746201_3739989
3,-1,Atlanta_nadir39_catid_1030010003832800_746201_3739989
3,-1,Atlanta_nadir34_catid_1030010003697400_746201_3739989
3,-1,Atlanta_nadir25_catid_103001000307D800_746201_3739989
3,-1,Atlanta_nadir44_catid_1030010003CCD700_733601_3741789
3,-1,Atlanta_nadir7_catid_1030010003D22F00_733601_3741789
3,-1,Atlanta_nadir10_catid_1030010003993E00_733601_3741789
3,-1,Atlanta_nadir10_catid_1030010003CAF100_733601_3741789
3,-1,Atlanta_nadir27_catid_1030010003472200_733601_3741789
3,-1,Atlanta_nadir21_catid_1030010003127500_733601_3741789
3,-1,Atlanta_nadir47_catid_10300100033C5200_733601_3741789
3,-1,Atlanta_nadir32_catid_103001000392F600_733601_3741789
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_733601_3741789
3,-1,Atlanta_nadir16_catid_1030010002649200_733601_3741789
3,-1,Atlanta_nadir14_catid_10300100039AB000_733601_3741789
3,-1,Atlanta_nadir19_catid_1030010003C92000_733601_3741789
3,-1,Atlanta_nadir42_catid_10300100035D1B00_733601_3741789
3,-1,Atlanta_nadir46_catid_1030010003713C00_733601_3741789
3,-1,Atlanta_nadir49_catid_1030010003492700_733601_3741789
3,-1,Atlanta_nadir13_catid_1030010002B7D800_733601_3741789
3,-1,Atlanta_nadir50_catid_10300100039E6200_733601_3741789
3,-1,Atlanta_nadir30_catid_10300100036D5200_733601_3741789
3,-1,Atlanta_nadir53_catid_1030010003CD4300_733601_3741789
3,-1,Atlanta_nadir23_catid_103001000352C200_733601_3741789
3,-1,Atlanta_nadir36_catid_1030010003895500_733601_3741789
3,-1,Atlanta_nadir29_catid_1030010003315300_733601_3741789
3,-1,Atlanta_nadir53_catid_1030010003193D00_733601_3741789
3,-1,Atlanta_nadir8_catid_10300100023BC100_733601_3741789
3,-1,Atlanta_nadir39_catid_1030010003832800_733601_3741789
3,-1,Atlanta_nadir34_catid_1030010003697400_733601_3741789
3,-1,Atlanta_nadir25_catid_103001000307D800_733601_3741789
3,-1,Atlanta_nadir44_catid_1030010003CCD700_743501_3725589
3,-1,Atlanta_nadir7_catid_1030010003D22F00_743501_3725589
3,-1,Atlanta_nadir10_catid_1030010003993E00_743501_3725589
3,-1,Atlanta_nadir10_catid_1030010003CAF100_743501_3725589
3,-1,Atlanta_nadir27_catid_1030010003472200_743501_3725589
3,-1,Atlanta_nadir21_catid_1030010003127500_743501_3725589
3,-1,Atlanta_nadir47_catid_10300100033C5200_743501_3725589
3,-1,Atlanta_nadir32_catid_103001000392F600_743501_3725589
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_743501_3725589
3,-1,Atlanta_nadir16_catid_1030010002649200_743501_3725589
3,-1,Atlanta_nadir14_catid_10300100039AB000_743501_3725589
3,-1,Atlanta_nadir19_catid_1030010003C92000_743501_3725589
3,-1,Atlanta_nadir42_catid_10300100035D1B00_743501_3725589
3,-1,Atlanta_nadir46_catid_1030010003713C00_743501_3725589
3,-1,Atlanta_nadir49_catid_1030010003492700_743501_3725589
3,-1,Atlanta_nadir13_catid_1030010002B7D800_743501_3725589
3,-1,Atlanta_nadir50_catid_10300100039E6200_743501_3725589
3,-1,Atlanta_nadir30_catid_10300100036D5200_743501_3725589
3,-1,Atlanta_nadir53_catid_1030010003CD4300_743501_3725589
3,-1,Atlanta_nadir23_catid_103001000352C200_743501_3725589
3,-1,Atlanta_nadir36_catid_1030010003895500_743501_3725589
3,-1,Atlanta_nadir29_catid_1030010003315300_743501_3725589
3,-1,Atlanta_nadir53_catid_1030010003193D00_743501_3725589
3,-1,Atlanta_nadir8_catid_10300100023BC100_743501_3725589
3,-1,Atlanta_nadir39_catid_1030010003832800_743501_3725589
3,-1,Atlanta_nadir34_catid_1030010003697400_743501_3725589
3,-1,Atlanta_nadir25_catid_103001000307D800_743501_3725589
1,-1,Atlanta_nadir44_catid_1030010003CCD700_747551_3730539
1,-1,Atlanta_nadir7_catid_1030010003D22F00_747551_3730539
1,-1,Atlanta_nadir10_catid_1030010003993E00_747551_3730539
1,-1,Atlanta_nadir10_catid_1030010003CAF100_747551_3730539
1,-1,Atlanta_nadir27_catid_1030010003472200_747551_3730539
1,-1,Atlanta_nadir21_catid_1030010003127500_747551_3730539
1,-1,Atlanta_nadir47_catid_10300100033C5200_747551_3730539
1,-1,Atlanta_nadir32_catid_103001000392F600_747551_3730539
1,-1,Atlanta_nadir52_catid_1030010003BDDC00_747551_3730539
1,-1,Atlanta_nadir16_catid_1030010002649200_747551_3730539
1,-1,Atlanta_nadir14_catid_10300100039AB000_747551_3730539
1,-1,Atlanta_nadir19_catid_1030010003C92000_747551_3730539
1,-1,Atlanta_nadir42_catid_10300100035D1B00_747551_3730539
1,-1,Atlanta_nadir46_catid_1030010003713C00_747551_3730539
1,-1,Atlanta_nadir49_catid_1030010003492700_747551_3730539
1,-1,Atlanta_nadir13_catid_1030010002B7D800_747551_3730539
1,-1,Atlanta_nadir50_catid_10300100039E6200_747551_3730539
1,-1,Atlanta_nadir30_catid_10300100036D5200_747551_3730539
1,-1,Atlanta_nadir53_catid_1030010003CD4300_747551_3730539
1,-1,Atlanta_nadir23_catid_103001000352C200_747551_3730539
1,-1,Atlanta_nadir36_catid_1030010003895500_747551_3730539
1,-1,Atlanta_nadir29_catid_1030010003315300_747551_3730539
1,-1,Atlanta_nadir53_catid_1030010003193D00_747551_3730539
1,-1,Atlanta_nadir8_catid_10300100023BC100_747551_3730539
1,-1,Atlanta_nadir39_catid_1030010003832800_747551_3730539
1,-1,Atlanta_nadir34_catid_1030010003697400_747551_3730539
1,-1,Atlanta_nadir25_catid_103001000307D800_747551_3730539
2,-1,Atlanta_nadir44_catid_1030010003CCD700_732701_3730539
2,-1,Atlanta_nadir7_catid_1030010003D22F00_732701_3730539
2,-1,Atlanta_nadir10_catid_1030010003993E00_732701_3730539
2,-1,Atlanta_nadir10_catid_1030010003CAF100_732701_3730539
2,-1,Atlanta_nadir27_catid_1030010003472200_732701_3730539
2,-1,Atlanta_nadir21_catid_1030010003127500_732701_3730539
2,-1,Atlanta_nadir47_catid_10300100033C5200_732701_3730539
2,-1,Atlanta_nadir32_catid_103001000392F600_732701_3730539
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_732701_3730539
2,-1,Atlanta_nadir16_catid_1030010002649200_732701_3730539
2,-1,Atlanta_nadir14_catid_10300100039AB000_732701_3730539
2,-1,Atlanta_nadir19_catid_1030010003C92000_732701_3730539
2,-1,Atlanta_nadir42_catid_10300100035D1B00_732701_3730539
2,-1,Atlanta_nadir46_catid_1030010003713C00_732701_3730539
2,-1,Atlanta_nadir49_catid_1030010003492700_732701_3730539
2,-1,Atlanta_nadir13_catid_1030010002B7D800_732701_3730539
2,-1,Atlanta_nadir50_catid_10300100039E6200_732701_3730539
2,-1,Atlanta_nadir30_catid_10300100036D5200_732701_3730539
2,-1,Atlanta_nadir53_catid_1030010003CD4300_732701_3730539
2,-1,Atlanta_nadir23_catid_103001000352C200_732701_3730539
2,-1,Atlanta_nadir36_catid_1030010003895500_732701_3730539
2,-1,Atlanta_nadir29_catid_1030010003315300_732701_3730539
2,-1,Atlanta_nadir53_catid_1030010003193D00_732701_3730539
2,-1,Atlanta_nadir8_catid_10300100023BC100_732701_3730539
2,-1,Atlanta_nadir39_catid_1030010003832800_732701_3730539
2,-1,Atlanta_nadir34_catid_1030010003697400_732701_3730539
2,-1,Atlanta_nadir25_catid_103001000307D800_732701_3730539
2,-1,Atlanta_nadir44_catid_1030010003CCD700_747101_3730539
2,-1,Atlanta_nadir7_catid_1030010003D22F00_747101_3730539
2,-1,Atlanta_nadir10_catid_1030010003993E00_747101_3730539
2,-1,Atlanta_nadir10_catid_1030010003CAF100_747101_3730539
2,-1,Atlanta_nadir27_catid_1030010003472200_747101_3730539
2,-1,Atlanta_nadir21_catid_1030010003127500_747101_3730539
2,-1,Atlanta_nadir47_catid_10300100033C5200_747101_3730539
2,-1,Atlanta_nadir32_catid_103001000392F600_747101_3730539
2,-1,Atlanta_nadir52_catid_1030010003BDDC00_747101_3730539
2,-1,Atlanta_nadir16_catid_1030010002649200_747101_3730539
2,-1,Atlanta_nadir14_catid_10300100039AB000_747101_3730539
2,-1,Atlanta_nadir19_catid_1030010003C92000_747101_3730539
2,-1,Atlanta_nadir42_catid_10300100035D1B00_747101_3730539
2,-1,Atlanta_nadir46_catid_1030010003713C00_747101_3730539
2,-1,Atlanta_nadir49_catid_1030010003492700_747101_3730539
2,-1,Atlanta_nadir13_catid_1030010002B7D800_747101_3730539
2,-1,Atlanta_nadir50_catid_10300100039E6200_747101_3730539
2,-1,Atlanta_nadir30_catid_10300100036D5200_747101_3730539
2,-1,Atlanta_nadir53_catid_1030010003CD4300_747101_3730539
2,-1,Atlanta_nadir23_catid_103001000352C200_747101_3730539
2,-1,Atlanta_nadir36_catid_1030010003895500_747101_3730539
2,-1,Atlanta_nadir29_catid_1030010003315300_747101_3730539
2,-1,Atlanta_nadir53_catid_1030010003193D00_747101_3730539
2,-1,Atlanta_nadir8_catid_10300100023BC100_747101_3730539
2,-1,Atlanta_nadir39_catid_1030010003832800_747101_3730539
2,-1,Atlanta_nadir34_catid_1030010003697400_747101_3730539
2,-1,Atlanta_nadir25_catid_103001000307D800_747101_3730539
0,-1,Atlanta_nadir44_catid_1030010003CCD700_741251_3742239
0,-1,Atlanta_nadir7_catid_1030010003D22F00_741251_3742239
0,-1,Atlanta_nadir10_catid_1030010003993E00_741251_3742239
0,-1,Atlanta_nadir10_catid_1030010003CAF100_741251_3742239
0,-1,Atlanta_nadir27_catid_1030010003472200_741251_3742239
0,-1,Atlanta_nadir21_catid_1030010003127500_741251_3742239
0,-1,Atlanta_nadir47_catid_10300100033C5200_741251_3742239
0,-1,Atlanta_nadir32_catid_103001000392F600_741251_3742239
0,-1,Atlanta_nadir52_catid_1030010003BDDC00_741251_3742239
0,-1,Atlanta_nadir16_catid_1030010002649200_741251_3742239
0,-1,Atlanta_nadir14_catid_10300100039AB000_741251_3742239
0,-1,Atlanta_nadir19_catid_1030010003C92000_741251_3742239
0,-1,Atlanta_nadir42_catid_10300100035D1B00_741251_3742239
0,-1,Atlanta_nadir46_catid_1030010003713C00_741251_3742239
0,-1,Atlanta_nadir49_catid_1030010003492700_741251_3742239
0,-1,Atlanta_nadir13_catid_1030010002B7D800_741251_3742239
0,-1,Atlanta_nadir50_catid_10300100039E6200_741251_3742239
0,-1,Atlanta_nadir30_catid_10300100036D5200_741251_3742239
0,-1,Atlanta_nadir53_catid_1030010003CD4300_741251_3742239
0,-1,Atlanta_nadir23_catid_103001000352C200_741251_3742239
0,-1,Atlanta_nadir36_catid_1030010003895500_741251_3742239
0,-1,Atlanta_nadir29_catid_1030010003315300_741251_3742239
0,-1,Atlanta_nadir53_catid_1030010003193D00_741251_3742239
0,-1,Atlanta_nadir8_catid_10300100023BC100_741251_3742239
0,-1,Atlanta_nadir39_catid_1030010003832800_741251_3742239
0,-1,Atlanta_nadir34_catid_1030010003697400_741251_3742239
0,-1,Atlanta_nadir25_catid_103001000307D800_741251_3742239
3,-1,Atlanta_nadir44_catid_1030010003CCD700_734051_3730539
3,-1,Atlanta_nadir7_catid_1030010003D22F00_734051_3730539
3,-1,Atlanta_nadir10_catid_1030010003993E00_734051_3730539
3,-1,Atlanta_nadir10_catid_1030010003CAF100_734051_3730539
3,-1,Atlanta_nadir27_catid_1030010003472200_734051_3730539
3,-1,Atlanta_nadir21_catid_1030010003127500_734051_3730539
3,-1,Atlanta_nadir47_catid_10300100033C5200_734051_3730539
3,-1,Atlanta_nadir32_catid_103001000392F600_734051_3730539
3,-1,Atlanta_nadir52_catid_1030010003BDDC00_734051_3730539
3,-1,Atlanta_nadir16_catid_1030010002649200_734051_3730539
3,-1,Atlanta_nadir14_catid_10300100039AB000_734051_3730539
3,-1,Atlanta_nadir19_catid_1030010003C92000_734051_3730539
3,-1,Atlanta_nadir42_catid_10300100035D1B00_734051_3730539
3,-1,Atlanta_nadir46_catid_1030010003713C00_734051_3730539
3,-1,Atlanta_nadir49_catid_1030010003492700_734051_3730539
3,-1,Atlanta_nadir13_catid_1030010002B7D800_734051_3730539
3,-1,Atlanta_nadir50_catid_10300100039E6200_734051_3730539
3,-1,Atlanta_nadir30_catid_10300100036D5200_734051_3730539
3,-1,Atlanta_nadir53_catid_1030010003CD4300_734051_3730539
3,-1,Atlanta_nadir23_catid_103001000352C200_734051_3730539
3,-1,Atlanta_nadir36_catid_1030010003895500_734051_3730539
3,-1,Atlanta_nadir29_catid_1030010003315300_734051_3730539
3,-1,Atlanta_nadir53_catid_1030010003193D00_734051_3730539
3,-1,Atlanta_nadir8_catid_10300100023BC100_734051_3730539
3,-1,Atlanta_nadir39_catid_1030010003832800_734051_3730539
